track_id,track_name,track_popularity,duration_ms,explicit,album_name,release_date,artists,artist_ids,spotify_url,year,primary_artist_id,primary_artist_genres,primary_artist_popularity,primary_artist_followers
0skYUMpS0AcbpjcGsAbRGj,Pink Venom,65,186964,False,Pink Venom,2022-08-19,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://open.spotify.com/track/0skYUMpS0AcbpjcGsAbRGj,2022,41MozSoPIsD1dJM0CLPjZF,['k-pop'],82,56522252
3qoftcUZaUOncvIYjFSPdE,Bejeweled,73,194165,False,Midnights,2022-10-21,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/3qoftcUZaUOncvIYjFSPdE,2022,06HL4z0CvFAxyc27GXpf02,[],100,147135928
0ARKW62l9uWIDYMZTUmJHF,Shut Down,67,175889,False,BORN PINK,2022-09-16,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://open.spotify.com/track/0ARKW62l9uWIDYMZTUmJHF,2022,41MozSoPIsD1dJM0CLPjZF,['k-pop'],82,56522252
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,72,202395,True,Midnights,2022-10-21,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/5jQI2r1RdgtuT8S3iG8zFC,2022,06HL4z0CvFAxyc27GXpf02,[],100,147135928
2qLyo5FeWquE7HBUbcVnEy,emails i can’t send,69,104408,True,emails i can't send,2022-07-15,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,https://open.spotify.com/track/2qLyo5FeWquE7HBUbcVnEy,2022,74KM79TiuVKeVCqs8QtB0B,['pop'],92,27314325
2VOZniNxFIDl8ydLltrMNb,Escapism.,75,272373,True,Escapism.,2022-12-07,"RAYE, 070 Shake","5KKpBU5eC2tJDzf0wmlRp2,12Zk1DFhCbHY6v3xep2ZjI",https://open.spotify.com/track/2VOZniNxFIDl8ydLltrMNb,2022,5KKpBU5eC2tJDzf0wmlRp2,[],83,3031059
1cYyZ1N98GyRS3cMcccFHd,Wasted Love (feat. Lagique),65,139563,False,I,2022-09-02,"Ofenbach, Lagique","4AKwRarlmsUlLjIwt38NLw,1PbtWtrN7jZpd4toqxrjm2",https://open.spotify.com/track/1cYyZ1N98GyRS3cMcccFHd,2022,4AKwRarlmsUlLjIwt38NLw,[],68,684112
5expoVGQPvXuwBBFuNGqBd,Hurt,73,177946,False,NewJeans 1st EP 'New Jeans',2022-08-01,NewJeans,6HvZYsbFfjnjFrWF950C9d,https://open.spotify.com/track/5expoVGQPvXuwBBFuNGqBd,2022,6HvZYsbFfjnjFrWF950C9d,['k-pop'],79,11812579
0jY618wuln0b5b8sCxFgjk,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],72,201391,False,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022-11-20,"Jung Kook, BTS, FIFA Sound","6HaGTQPmzraVmaVxvz6EUc,3Nrfpe0tUJi4K4DXYWgMUX,5C01hDqpEmrmDfUhX9YWsH",https://open.spotify.com/track/0jY618wuln0b5b8sCxFgjk,2022,6HaGTQPmzraVmaVxvz6EUc,['k-pop'],81,18805895
1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),73,142677,False,Words (feat. Zara Larsson),2022-04-22,"Alesso, Zara Larsson","4AVFqumd2ogHFlRbKIjp1t,1Xylc3o4UrD53lo9CvFvVg",https://open.spotify.com/track/1bgKMxPQU7JIZEhNsM1vFs,2022,4AVFqumd2ogHFlRbKIjp1t,['edm'],74,4041796
